"id","name","category","pow","int","spd","vit","luk","hp","sp","atk","def","mat","mdf","text","mov","hpr","spr","exp","pet"
"67421387-52b4-4197-8077-62f77b78ae42","タイタンヘルム","頭","7","0","0","7","3","0","0","0","22","0","0","","0","0","0","0","0"
"baadf5dc-b47e-4075-b33d-662ae68e6901","炎舞の冠","頭","8","0","0","0","4","500","0","0","26","0","0","","0","0","0","0","0"
"96b8c679-2738-4f66-bdb7-e1f41c96776d","氷雪の冠","頭","0","7","2","2","0","0","500","0","16","0","0","","0","0","0","0","0"
"ba9bb1ab-c5f2-4907-9cc3-1048340d7692","紅天の博識帽","頭","0","6","4","4","0","0","0","0","20","0","0","","0","0","0","0","0"
"7b7c4007-1e4b-4e02-ba5f-a9d124f72f58","ネメジスフェイス","頭","5","0","1","0","12","0","0","30","22","0","0","","0","0","0","0","0"
"07c2fd1b-3485-4169-9b9f-286f310617e3","サーチゴーグル","頭","0","0","3","0","3","0","0","0","9","0","0","","0","0","0","0","1"
"0502a9dc-5e2a-477b-b44e-12a6011da1d7","誠心鉢金","頭","3","0","6","0","0","0","0","0","18","0","0","","0","0","0","0","0"
"cdb08084-4f91-4c29-849a-eebfa74dd4d0","霧の風車","頭","0","0","0","5","0","0","0","0","12","0","0","","0","0","0","0","0"
"bb743674-6207-4d42-b05a-148044c8d160","マソウヘッドＲ","頭","0","4","0","0","4","0","0","0","15","0","0","","5","0","0","0","0"
"a0255039-4f15-4d8e-8c55-396880d04c24","マソウサラードＲ","頭","0","4","0","0","4","0","0","0","15","0","0","","5","0","0","0","0"
"f95919b0-6baa-48cb-8116-3bc127c9154c","男用パワーアーメット","頭","6","0","3","0","0","0","300","0","22","0","0","","5","0","0","0","0"
"fc95e596-b591-4e1e-9fc5-edc839391297","女用パワーアーメット","頭","6","0","3","0","0","0","300","0","22","0","0","","5","0","0","0","0"
"7fbb799d-0797-436a-8b22-f2d7c4e47d62","ワイズハット","頭","0","6","0","3","0","0","300","0","22","0","0","","5","0","0","0","0"
"64915116-f09d-4218-8d48-51aafefd023a","ウィッチギア","頭","0","6","0","3","0","0","300","0","22","0","0","","5","0","0","0","0"
"43bd31cb-eddc-49c6-b5a5-ac2fc25cfcbc","男用セントキャップ","頭","0","0","3","6","0","0","300","0","22","0","0","","5","0","0","0","0"
"a31c2c65-6622-4b4d-b144-ae895049057c","女用セントキャップ","頭","0","0","3","6","0","0","300","0","22","0","0","","5","0","0","0","0"
"771a31e2-af50-4363-bafe-da98ec679e14","バーグラーハット","頭","0","0","3","0","6","0","300","0","22","0","0","","5","0","0","0","0"
"435c01fd-6cf1-4005-88d6-433812530a3f","ローグハット","頭","0","0","3","0","6","0","300","0","22","0","0","","5","0","0","0","0"
"37d452ca-a6cf-473d-8f3f-4c3235a36d81","男用アピスアーメット","頭","3","0","0","1","0","0","300","0","14","0","0","","0","0","0","0","0"
"ac345653-bf52-4e20-8c89-ea7b4be4388e","女用アピスアーメット","頭","3","0","0","1","0","0","300","0","14","0","0","","0","0","0","0","0"
"b8e3a271-c0e0-4fdb-bfbd-35b30a426abc","ウィザードハット","頭","0","3","1","0","0","0","300","0","12","0","0","","0","0","0","0","0"
"693aaac1-4b7d-411c-a5f7-7c91adba8e8d","ウィザードギア","頭","0","3","1","0","0","0","300","0","12","0","0","","0","0","0","0","0"
"186302ca-3afa-42eb-8d04-81cab9af8a67","男用セイントベレー","頭","3","0","0","1","0","0","300","0","13","0","0","","0","0","0","0","0"
"46317df4-31fd-439f-afb8-6142bda2b5ff","女用セイントベレー","頭","3","0","0","1","0","0","300","0","13","0","0","","0","0","0","0","0"
"ebb81396-3b02-4340-b279-3dcc69f67039","男用スティルハット","頭","2","0","1","0","0","0","300","0","12","0","0","","0","0","0","0","0"
"4250c2d5-96ca-40de-868d-c5bcfc1505d8","女用スティルハット","頭","2","0","1","0","0","0","300","0","12","0","0","","0","0","0","0","0"
"245bea75-4c5c-467e-a1de-603757ec23d8","ねこ帽","頭","1","1","0","0","0","0","0","0","5","0","0","","0","0","0","0","0"
"bb0d9968-89eb-4668-95e1-cf5292c11b23","あたまネズミ","頭","0","0","7","0","3","0","250","0","7","0","0","","0","0","0","0","0"
"07e706dd-8524-4e91-a2eb-743ff0566443","シマにゃんこＧ","頭","0","0","0","5","5","200","0","0","15","0","0","","0","0","0","0","0"
"bb3a85f9-5046-4be4-b66f-f90e08e7a323","ミケにゃんこＧ","頭","0","0","0","6","6","300","0","0","20","0","0","","0","0","0","0","0"
"bd47fd69-d7c7-47f7-9efd-f4aa313f7572","ハイローエンギア","頭","8","0","2","10","0","0","500","0","24","0","0","","5","1","0","0","0"
"f0a58184-e061-490e-b9b9-523f9c663760","ハイローエンヘッド","頭","8","0","2","10","0","0","500","0","24","0","0","","5","1","0","0","0"
"f70ce480-cbb0-4633-9445-fccdec88150c","カースマソウヘッド","頭","0","11","4","2","0","0","700","0","23","0","0","","5","1","0","0","0"
"3b68e6cb-cf04-4efb-bd00-640d0eef50f0","カースマソウサラード","頭","0","11","4","2","0","0","700","0","23","0","0","","5","1","0","0","0"
"05a7fe37-a087-46af-bdcb-6b66f31a0a25","サンタヴァンハット","頭","0","0","0","0","0","0","500","0","6","0","0","","0","0","0","0","0"
"4c2929a3-0445-427c-a749-d68562f52947","サンタフェバンド","頭","0","0","0","0","0","0","500","0","6","0","0","","0","0","0","0","0"
"e530152c-f62d-4f8c-80d0-e2f2f063aac7","男用チョコルエバレッタ","頭","0","0","4","2","0","0","0","0","10","0","0","","0","0","0","0","0"
"fc32f707-0ec4-4da8-bfc7-e5512669a6d6","女用チョコルエレース","頭","0","0","4","2","0","0","0","0","10","0","0","","0","0","0","0","0"
"cc751778-1df4-4c09-a78c-2a6009440782","獅子舞焔","頭","0","0","0","2","0","0","100","0","3","0","0","","0","0","0","0","0"
"fcf54cc7-8608-45c2-8c5a-30395eb22394","エーデリヒクライス","頭","0","12","0","2","3","0","2500","0","21","0","0","","20","0","0","0","0"
"81f13c94-3d30-4b6d-ad11-69d3f775e04c","ケイオスアーメット","頭","8","0","0","0","0","0","0","0","12","0","0","","0","0","0","0","0"
"c4eab18f-9741-47d4-bcfb-a66ef0d10cef","リヴァイヴミトラ","頭","0","4","0","5","0","0","0","0","18","0","0","","0","0","0","0","0"
"3b74fd1d-9f19-464e-816b-5e999d5ed794","ビビリハット","頭","0","0","0","6","0","0","0","0","6","0","0","","0","0","0","0","0"
"8955956c-c98a-47e8-8f00-1d0484fd0408","ビビリ博士のヅラ","頭","-10","20","0","-6","0","0","0","0","1","0","0","","0","0","0","0","0"
"dafdad55-2fc8-4269-9aa3-4784194d8db7","ビビリボン","頭","0","0","0","0","0","0","2000","0","1","0","0","","0","0","0","0","0"
"3490ef42-4600-45b3-bfdc-8e4a7328beb4","フェアリーイヤー","頭","0","2","0","1","0","0","0","0","7","0","0","","0","0","0","0","0"
"c4eaba81-b7f0-45c0-ab14-44bfb4a3fde7","幻想フェアリーイヤー","頭","0","5","0","1","0","0","0","0","10","0","0","","0","0","0","0","0"
"13f9e3cf-9188-461d-8569-126576308161","イクセルサークレット","頭","5","0","0","8","4","0","0","0","16","0","0","","0","0","0","0","0"
"50641264-cea6-4c1d-8264-30972ebd3f9b","レトロプレート","頭","0","0","1","0","1","0","0","0","4","0","0","","0","0","0","0","0"
"16f15fcc-86a1-4d69-a230-3bab23d5b6a5","からあげクンＣ","頭","0","0","0","2","2","0","0","0","4","0","0","","0","0","0","0","0"
"e0492d79-659b-4962-b130-285dc1404b8d","からあげクンＢ","頭","0","0","0","3","3","0","0","0","8","0","0","","0","0","0","0","0"
"3074964c-27e0-46ca-8767-8086d1719e12","からあげクンＡ","頭","0","0","0","4","5","0","0","0","12","0","0","","0","0","0","0","0"
"bc67f2e3-99d8-4907-8d2c-761070ed32b1","からあげクンＳ","頭","0","0","0","6","7","0","0","0","16","0","0","","0","0","0","0","0"
"fe60c7dd-1b57-478b-88a5-abd2a72c21ce","からあげクンCheeseＣ","頭","0","2","0","0","2","0","0","0","4","0","0","","0","0","0","0","0"
"b6063e4b-55ea-4c61-b44c-0e2ebd1452a8","からあげクンCheeseＢ","頭","0","3","0","0","3","0","0","0","8","0","0","","0","0","0","0","0"
"c2bc195b-972b-472b-b10f-10b58ea721eb","からあげクンCheeseＡ","頭","0","4","0","0","5","0","0","0","12","0","0","","0","0","0","0","0"
"1c3ea34d-6d59-4d65-ad0b-42ea9efa520d","からあげクンCheeseＳ","頭","0","6","0","0","7","0","0","0","16","0","0","","0","0","0","0","0"
"5eea5913-940a-401b-bbf7-cd5a87028165","からあげクンRedＣ","頭","2","0","0","0","2","0","0","0","4","0","0","","0","0","0","0","0"
"c4a6a803-5f83-4e12-9dc1-69d07f0876ed","からあげクンRedＢ","頭","3","0","0","0","3","0","0","0","8","0","0","","0","0","0","0","0"
"ebb99ce6-8fe8-429b-baa7-f63381580597","からあげクンRedＡ","頭","4","0","0","0","5","0","0","0","12","0","0","","0","0","0","0","0"
"76e814bf-357a-4dae-a7d7-792e5aa85a26","からあげクンRedＳ","頭","6","0","0","0","7","0","0","0","16","0","0","","0","0","0","0","0"
"1109262d-80f6-4f06-bc93-7cad7da6796e","シャイニースター","頭","0","0","0","2","3","0","0","0","3","0","0","","0","0","0","0","0"
"3f925d00-7960-4c35-abc4-572dfe47ee17","ヴェール","頭","0","0","0","2","3","0","0","0","3","0","0","","0","0","0","0","0"
"6adc027b-1b55-49c9-95b6-a56b08d35e58","シャイニースター(Ev)","頭","0","0","0","2","3","0","0","0","3","0","0","","0","0","0","0","0"
"6c1eff8c-acf7-40ea-9e3c-de51328a006c","ヴェール(Ev)","頭","0","0","0","2","3","0","0","0","3","0","0","","0","0","0","0","0"
"053618a1-19a0-4acd-9ffa-6883649a2730","幸運のフクロウ","頭","0","0","-4","0","14","0","400","0","14","0","0","","0","0","0","0","0"
"81ec5287-034e-419d-a15f-6077a1c1c5d8","竜撃双頭角","頭","9","0","0","10","0","0","0","0","21","0","0","","0","0","0","0","0"
"7a8a1dd6-7e18-4b1e-8953-2806955b204c","ホワイトドラグヘッド","頭","0","0","3","3","0","0","0","0","15","0","0","","0","0","0","0","2"
"7f0c9c1b-e43d-4371-b2ab-33e4422c3271","アドラスフェイス","頭","5","0","1","0","11","0","0","25","21","0","0","","0","0","0","0","0"
"a3c0830e-b80a-4ddc-bf84-e5696673ff7d","アンプリュムクライス","頭","0","10","0","2","3","0","2000","0","20","0","0","","20","0","0","0","0"
"e1c18308-4d8d-49b7-ba60-f863aff568f6","赤組ハチマキ","頭","0","0","1","0","1","0","0","0","4","0","0","","0","0","0","0","0"
"d1fa9c8e-aeb0-4be5-80cd-2bdceaee5aa8","白組ハチマキ","頭","0","0","1","0","1","0","0","0","4","0","0","","0","0","0","0","0"
"82c4c5c6-65c0-4d5c-ad24-8d08a4b2c73c","ヘルシャフトクローネ","頭","12","10","0","0","0","3500","0","0","26","0","0","","0","1","0","0","0"
"591b975c-002a-472e-87cf-5220c1484bd0","ハデスフォルクローネ","頭","11","10","0","0","0","3000","0","0","24","0","0","","0","1","0","0","0"
"a9973a8f-17df-4451-917e-6be3c7bc7cfa","クロムゴールド","頭","1","1","2","0","0","0","0","0","7","0","0","","0","0","0","0","0"
"681524b7-8248-4702-abd2-959b259f4577","マリーゴールド","頭","1","1","2","0","0","0","0","0","7","0","0","","0","0","0","0","0"
"c7980e1f-ba17-41e1-83aa-fc71130f35df","エジプシアンハット(Ev)","頭","0","2","0","0","0","0","0","0","5","0","0","","0","0","0","0","0"
"208b846b-f4ec-487b-b2f4-2ba2d649f710","赤宝珠の髪飾り","頭","0","4","4","0","0","0","0","0","18","0","0","","0","0","0","0","0"
"7a4448c7-758f-41a7-a9cd-ddeb84952db8","黄宝珠の髪飾り","頭","0","4","4","0","0","0","0","0","18","0","0","","0","0","0","0","0"
"9176d679-24a0-4ced-9933-21525a241744","神撃の兜","頭","11","0","0","0","8","0","0","0","26","0","0","","0","0","0","0","0"
"2a16550c-128d-4ae7-944f-4267b55d6916","ハールーンの王冠Ｒ","頭","0","0","0","0","11","0","0","0","11","0","0","","0","0","0","0","0"
"d2ea0a8c-d3a9-4050-a2b8-c1338ee7e2ce","イルヴィスウィング","頭","14","0","2","0","7","0","0","50","25","0","0","","0","0","0","0","0"
"464c68f5-9601-4957-b43c-7e284f9639a0","アーベンゼウィング","頭","12","0","2","0","6","0","0","40","24","0","0","","0","0","0","0","0"
"a81caf59-bc3e-4d7d-9e3a-7d028a7fdf62","太陽の光冠","頭","0","6","4","0","0","0","0","0","20","0","0","","0","0","0","0","0"
"8160d19d-a82f-47f7-837e-c0c36f243b1f","聖蛇の光冠","頭","0","6","4","0","0","0","0","0","20","0","0","","0","0","0","0","0"
"755f7fd9-e06c-4242-8c04-2533f1806986","パンプキンダーク","頭","0","1","0","0","0","0","1000","0","1","0","0","","0","0","0","0","0"
"d254b289-e332-4db5-b261-020d06572bad","パンプキンダクネス","頭","0","6","0","0","0","0","2000","0","1","0","0","","0","0","0","0","0"
"74ebef4d-1955-4533-905d-ff269e14f355","パンプキンデモナー","頭","0","6","-5","0","0","0","400","0","14","0","0","","0","0","0","0","0"
"fea6ba7d-3ffb-4b2d-9e6d-221db31c3602","マッシュヘッド","頭","0","2","0","3","0","0","0","0","6","0","0","","0","0","0","0","0"
"bbedbb29-207e-449f-b810-9cdc78e8f759","パンプキング","頭","0","4","0","1","0","0","400","0","9","0","0","","0","0","0","0","0"
"0d2b188e-fdc1-4776-8737-5f106918afcc","キャットクイーン","頭","0","3","3","0","0","0","0","0","8","0","0","","0","0","0","0","0"
"93c30d4c-2024-4abc-86db-82d1620ffcf1","炎帝のフード","頭","0","7","0","2","0","0","0","0","17","0","0","","0","0","0","0","0"
"c36e59e9-fcc9-43d4-848e-39ca9bb9fd0b","雪もふもふ帽子","頭","0","1","0","0","3","0","0","0","5","0","0","","0","0","0","0","0"
"567adaed-7bb0-456b-a049-81614d310a33","開眼メガネ","頭","0","2","0","0","2","0","200","0","10","0","0","","0","0","0","0","0"
"2b44c722-ea92-4307-ad61-a5321f9fe78e","フェンリルクラウン","頭","7","0","8","0","0","0","0","0","24","0","0","","0","0","0","0","0"
"192d45a2-97c6-44c3-aa9c-c0eced21d71a","ユニコーンケテル","頭","0","0","0","0","7","250","0","0","18","0","0","","0","4","0","0","0"
"9b3da739-e178-4787-a80c-bab36d0bc0d1","ロゼオローザベレー","頭","1","1","1","1","1","100","100","0","10","0","0","","0","0","0","0","0"
"6f2af7f4-e74c-43c3-9b95-decf54dae4ac","瞬神鉢巻・ぬる","頭","0","0","7","6","7","0","0","0","18","0","0","","0","0","0","0","0"
"ab80128f-e911-447f-af1b-d207e314f735","瞬神鉢巻・ちり","頭","0","0","7","6","7","0","0","0","18","0","0","","0","0","0","0","0"
"db557ae6-4380-4c86-86f3-46ee3d454b14","ラグナガンブレイズ","頭","0","5","5","5","0","0","0","0","18","0","0","","0","0","0","0","0"
"e380e8a8-6bcd-427e-bf49-bbc5f9c55e41","ローレライヴェール","頭","0","5","5","5","0","0","0","0","18","0","0","","0","0","0","0","0"
"99ea445a-0b6a-4b37-b222-857e784ddc89","チョコケミキャップ","頭","0","2","0","3","0","0","500","0","10","0","0","","0","0","0","0","0"
"0d169541-926f-4d95-836e-54f0f063926b","ヒーロー仮面Ｒ","頭","2","0","1","0","0","0","0","0","2","0","0","","0","0","0","0","0"
"c1f7cab0-7b00-404f-b209-12687dfad58e","ヒーロー仮面Ｂ","頭","0","2","1","0","0","0","0","0","2","0","0","","0","0","0","0","0"
"264924d0-f4b3-4253-b6a7-a245ec0cd66a","ウマのかぶりもの","頭","0","0","5","0","0","0","0","0","3","0","0","","0","0","0","0","0"
"38c39f96-e22d-496f-b5be-855121f776de","チョコケミキャップEv","頭","0","2","0","3","0","0","500","0","10","0","0","","0","0","0","0","0"
"df61bcdf-6b57-4efd-9be4-d17d81be2948","サタナスフューゼ","頭","0","17","5","0","11","0","2000","0","24","80","0","","0","0","0","0","0"
"9e794420-3374-4315-afda-ce2b6e450f93","真愛結","頭","2","0","1","0","3","0","0","0","2","0","0","","0","0","0","0","0"
"034cb05a-9554-46a6-8f03-485ffc01bf5e","花恋角隠し","頭","2","0","1","0","3","0","0","0","2","0","0","","0","0","0","0","0"
"4ede5e2a-ccac-4dad-9c46-b1bb60f6a101","カウベルバンドＤ","頭","0","2","1","0","1","0","0","0","3","0","0","","0","0","0","0","0"
"ff480ba1-2c46-4652-865f-bda32997e25a","カウベルバンドＣ","頭","0","3","2","0","1","0","0","0","6","0","0","","0","0","0","0","0"
"6904b696-ed8d-4925-93df-ef7b13a45c06","カウベルバンドＢ","頭","0","4","3","0","2","0","0","0","10","0","0","","0","0","0","0","0"
"5c6a489b-5ccd-427f-8748-09b7d47e8204","カウベルバンドＡ","頭","0","5","4","0","3","0","0","0","12","0","0","","0","0","0","0","0"
"3bf3fd5b-023f-48b0-9366-fa8d0edfcefd","カウベルバンドＳ","頭","0","7","5","0","4","0","0","0","14","0","0","","0","0","0","0","0"
"24eade84-86d7-47b5-9792-1195627cb8fc","カウベルバンドＥＸ","頭","0","9","6","0","5","300","0","0","17","0","0","","0","0","0","0","0"
"39c76f99-5ce4-46b7-a69f-a96fa56c9d52","戦士の羽根飾りＤ","頭","2","0","1","1","0","0","0","0","5","0","0","","0","0","0","0","0"
"66032387-af75-4782-8f39-29d348b8341d","戦士の羽根飾りＣ","頭","3","0","3","2","0","0","0","0","12","0","0","","0","0","0","0","0"
"12668cf8-879a-44e0-a6f9-fff51159e2ec","戦士の羽根飾りＢ","頭","4","0","4","3","0","0","0","0","14","0","0","","0","0","0","0","0"
"913810b4-4a9d-4b0c-b9d8-5866aafaea83","戦士の羽根飾りＡ","頭","5","0","5","4","0","0","0","0","16","0","0","","0","0","0","0","0"
"1b266f46-b280-452b-aab6-1bda304a3c97","戦士の羽根飾りＳ","頭","6","0","6","5","0","0","0","0","18","0","0","","0","0","0","0","0"
"04d3da07-5fd7-433a-9bf1-bfe9b1994f36","戦士の羽根飾りＥＸ","頭","7","0","7","6","0","300","0","0","20","0","0","","0","0","0","0","0"
"e7a8d549-9a62-4ab5-ad94-09a2b583a9e9","シュヴァルツナイト","頭","0","4","0","0","0","400","0","0","8","0","0","","0","0","0","0","0"
"e385b9e6-c12e-41f9-9066-95f8fde4208d","シュヴァルツムーン","頭","0","4","0","0","0","400","0","0","8","0","0","","0","0","0","0","0"
"84de066a-2343-459c-aee2-9cc394b1b014","ヴァイツライト","頭","4","0","0","0","0","400","0","0","8","0","0","","0","0","0","0","0"
"f7aa862f-a6e9-44e4-89a3-d310ada3fafa","ヴァイツシャイニン","頭","4","0","0","0","0","400","0","0","8","0","0","","0","0","0","0","0"
"1b79b8de-df4e-4661-9db4-9022467c8a38","黄金の麦わら帽子","頭","0","0","0","0","4","400","0","0","8","0","0","","0","0","0","0","0"
"9e0a91f9-338e-425e-b0dc-165afd9dcfad","黄金の麦わら帽子","頭","0","0","0","0","4","400","0","0","8","0","0","","0","0","0","0","0"
"b0d80dd2-a270-474c-9252-89389d6feaf1","ヘルムヴァーテクス","頭","13","12","0","7","0","4000","0","0","28","0","0","","0","0","0","0","0"
"dc3ee4e5-dccd-4a86-a41d-bdaf6c6b2530","ヴァンピールチャームＢ","頭","0","6","4","0","0","0","0","0","13","0","0","","0","0","0","0","0"
"48b60c6f-9518-4efb-ba6f-dad57bb7aaa5","草むら看板","頭","0","0","2","0","0","0","0","0","4","0","0","","0","0","0","0","0"
"3eaa62ba-2640-4d6a-ab77-0a2a3b3894b0","太陽看板","頭","0","0","0","2","0","0","0","0","4","0","0","","0","0","0","0","0"
"b7898c2f-ea5d-4ff3-972d-044d64ad47e8","チューリップ看板","頭","0","2","0","0","0","0","0","0","4","0","0","","0","0","0","0","0"
"f13a19be-9ab6-450e-98d2-1b5803ce2ae2","オオカミ看板","頭","2","0","0","0","0","0","0","0","4","0","0","","0","0","0","0","0"
"b4fbb87b-3c65-440f-afab-e0c1722eed10","茶色オオカミあたま","頭","2","0","0","1","0","0","0","0","9","0","0","","0","0","0","0","0"
"b153806a-0da3-4dfa-bcf6-b5dc2a910c7e","灰色オオカミあたま","頭","0","2","0","1","0","0","0","0","9","0","0","","0","0","0","0","0"
"30eb9896-4537-4667-8602-7493713e1cc7","赤ずきんのフード","頭","0","0","4","5","0","0","0","0","13","0","0","","0","0","0","0","0"
"1e2608dd-052c-414b-8b77-def79531b00c","赤ずきんのフード","頭","0","0","4","5","0","0","0","0","13","0","0","","0","0","0","0","0"
"6e018e2f-44d2-4865-9200-4d2705aa0df7","ねこあたまＲ","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"cb615171-8274-4888-85bd-191eab8a1a62","とかげあたまＲ","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"d1db781c-a85d-4a21-8591-d1590cb5dd61","いぬあたまＲ","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"43e882e2-1449-4a54-acb7-de6e5719e4fe","ねずみあたまＲ","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"594afc5d-1681-4d4d-858c-566755c72748","かめっとＲ","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"61597372-256b-4323-bff2-43a05a630932","ヴァンピールチャームＡ","頭","0","8","6","0","0","0","0","0","16","0","0","","0","0","0","0","0"
"8ca2a4bf-be59-49b3-8390-e1b68e2d52e3","ヴァンピールチャームＥＸ","頭","0","10","7","0","0","0","0","0","18","0","0","","0","0","0","0","0"
"10ce2736-5283-4649-b697-8920841529e1","男用チョコフルコサージュ","頭","3","2","0","2","0","0","0","0","12","0","0","","0","0","0","0","0"
"71d481f0-7314-4c7a-945f-4d9c6ad117ca","女用チョコフルコサージュ","頭","3","2","0","2","0","0","0","0","12","0","0","","0","0","0","0","0"
"c3663eb2-083c-44a2-b47a-77df31126dac","モリッコサンタ帽","頭","0","0","0","0","0","300","0","0","3","0","0","","0","0","0","0","0"
"30fa77e8-4b7d-4595-8ad4-1a98fdc34ee8","カイゼルウィング","頭","18","0","2","0","10","1500","0","100","25","0","0","","0","0","0","0","0"
"d6fc86a8-5a6b-40d4-8ab1-c8599a17f9af","チョコットザリガニ 1.0","頭","0","0","0","0","3","0","200","0","7","0","0","","0","0","0","0","0"
"d3d65da9-eaac-4ed2-8b3b-8b9af6f330dc","チョコットザリガニ 2.0","頭","0","0","0","0","6","0","250","0","8","0","0","","0","0","0","0","0"
"ceb996bd-460a-4320-9b7c-1dafe1845b0f","チョコットザリガニ 3.0","頭","0","0","0","0","9","0","300","0","9","0","0","","0","0","0","0","0"
"abc744ca-8901-49b8-af07-8f10c07b91d0","男用ピッチリ白マスク","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"1afb826c-9fa9-4407-9611-efa0c3dc4ec8","女用ピッチリ白マスク","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"6796315f-95a2-4353-acdb-8d3967bcfa05","男用ピッチリ黒マスク","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"aa201ad4-fa3f-422b-ae07-728bbf8193f9","女用ピッチリ黒マスク","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"4cdbe9d1-cc4c-4457-b80e-408b3dc6eb95","ペルシュマスク","頭","0","12","0","0","0","0","0","0","25","0","0","","0","0","0","0","0"
"4365436b-92eb-4636-ad91-dbef1fb46313","シンフォーネマスク","頭","0","14","0","0","0","0","0","0","27","0","0","","0","0","0","0","0"
"0d939fbb-ff95-4feb-abf8-153fbd2c5b20","ドールアイズ","頭","0","0","0","0","0","0","0","0","1","0","0","","0","0","0","0","0"
"6fae65c3-0c5e-4142-aba9-87e26cbab91c","豪飾ソードヘッド","頭","7","0","0","5","4","0","300","0","19","0","0","","15","0","0","0","0"
"f720354e-f03e-46e8-85d8-a290c915e75c","豪飾ソードティアラ","頭","7","0","0","5","4","0","300","0","19","0","0","","15","0","0","0","0"
"9aaa6841-5a07-4dc5-bb9c-5026d0477ef0","豪飾ソードコアフ","頭","12","0","0","6","5","0","500","0","25","0","0","","15","0","0","0","0"
"900624c8-a332-49b9-9243-a19c4a4f0b8e","豪飾ソードバレッタ","頭","12","0","0","6","5","0","500","0","25","0","0","","15","0","0","0","0"
"68d914f5-c9a4-4274-a28f-472433365bee","御神楽之額角","頭","15","0","6","0","4","0","500","0","23","0","0","","0","0","0","0","0"
"fccb71fb-ad0c-4de2-9939-57d93ff2d41d","御神楽之額角Ｓ","頭","15","0","6","0","4","0","500","0","23","0","0","","10","0","1","0","0"
"5b37e308-7f0e-4f27-b504-422ad47bdad1","御神楽之綿帽","頭","15","0","6","0","4","0","500","0","23","0","0","","0","0","0","0","0"
"6a2f433b-c685-495e-b882-118e15610206","御神楽之綿帽Ｓ","頭","15","0","6","0","4","0","500","0","23","0","0","","10","0","1","0","0"
"d6d3c6fd-e6ec-4a2b-b9f0-2cd429c32e11","御神楽之額角・極","頭","20","0","7","0","6","0","1000","0","27","0","0","","0","0","0","0","0"
"f65e5092-fda5-423b-b1b6-58c82ca04e95","御神楽之額角・極Ｓ","頭","20","0","7","0","6","0","1000","0","27","0","0","","10","0","1","0","0"
"6fbfc45a-3a01-40bc-9d1f-f95df0256d9a","御神楽之綿帽・極","頭","20","0","7","0","6","0","1000","0","27","0","0","","0","0","0","0","0"
"e030d1f9-a057-4e82-bea6-3cfbf9b80f3c","御神楽之綿帽・極Ｓ","頭","20","0","7","0","6","0","1000","0","27","0","0","","10","0","1","0","0"
"abf39f84-0de0-4e6f-a0e5-a644664a4858","冥飾グランハット","頭","0","11","0","0","4","0","500","0","20","0","0","","15","0","0","0","0"
"de8e43b4-25a6-4705-8aa4-9b4d9dc70e67","冥飾グランケピ","頭","0","11","0","0","4","0","500","0","20","0","0","","15","0","0","0","0"
"aba77204-e67e-474e-889c-26d33b62389e","冥飾グランシャポー","頭","0","12","0","0","6","0","1000","0","23","0","0","","15","0","0","0","0"
"86525278-6e25-4bf6-a7c6-8178e70da939","冥飾グランミトラ","頭","0","12","0","0","6","0","1000","0","23","0","0","","15","0","0","0","0"
"baa723e9-b931-40fd-a99d-316d8710076a","スプリガンヘルム","頭","4","0","0","4","0","0","0","0","16","0","0","","0","0","0","0","0"
"33776913-1ca8-45ff-ac85-3142cb49f62c","バトラーハット","頭","0","4","0","2","0","0","0","0","14","0","0","","0","0","0","0","0"
"36ef801c-5b56-4b6a-98f4-b5095c1c6af3","クラシックメイドカチュ","頭","0","3","0","3","0","0","0","0","14","0","0","","0","0","0","0","0"
"5fec59be-fc36-43de-a32e-3decc04b7e90","ネクロスフューゼ","頭","0","13","3","0","9","0","1500","0","24","60","0","","0","0","0","0","0"
"2afd97e5-c100-4b35-93f6-b2538c533994","ヘルムリフレクス","頭","12","11","0","4","0","3000","0","0","28","0","0","","0","0","0","0","0"
"2d359d0d-5c01-432b-bc89-9567d8c52f75","赤組帽子","頭","0","0","0","2","0","0","0","0","4","0","0","","0","0","0","0","0"
"4cb631e3-d76f-44d1-af5b-f40c9ceb59f4","白組帽子","頭","0","0","0","2","0","0","0","0","4","0","0","","0","0","0","0","0"
"d5e5e890-541d-4c3c-ad89-ab820d654247","ハイラートチェイン","頭","0","0","0","2","3","0","0","0","3","0","0","","0","0","0","0","0"
"d8e8345a-c37f-461d-a912-726a0563803b","セントマリッジヴェール","頭","0","0","0","2","3","0","0","0","3","0","0","","0","0","0","0","0"
"744b97eb-e3cd-49a7-89a7-0aadd2837941","祝言・和風婚姻髷","頭","2","0","1","0","3","0","0","0","2","0","0","","0","0","0","0","0"
